ID, Accel_Timestamp(ms), Accel_X, Accel_Y, Accel_Z, Gyro_Timestamp(ms), Gyro_X, Gyro_Y, Gyro_Z
518, 149323842796123, -1.6973587, 9.239243, -2.826947, 149323838714423, 1.6838751, -3.4466252, -0.17187501
519, 149323852796123, -1.8327754, 9.187098, -2.9110866, 149323848714423, 1.5475, -3.3841252, -0.32937503
520, 149323862796123, -1.9469557, 9.141958, -2.9782677, 149323858714423, 1.383875, -3.1906252, -0.26937503
521, 149323872796123, -2.013889, 9.111236, -3.027561, 149323868714423, 1.21375, -2.89275, -0.015375
522, 149323882796123, -2.013889, 9.111236, -3.027561, 149323878714423, 1.093875, -2.5355, 0.29700002
523, 149323892796123, -2.0203373, 9.070592, -3.1430743, 149323888714423, 1.093875, -2.5355, 0.29700002
524, 149323902796123, -1.9493738, 9.058346, -3.2221913, 149323898714423, 1.125, -1.6660001, 1.086125
525, 149323912796123, -1.8228858, 9.045387, -3.3308225, 149323908714423, 1.276625, -1.2587501, 1.510375
526, 149323922796123, -1.6317586, 9.0258875, -3.479508, 149323918714423, 1.511625, -0.850125, 1.9728751
527, 149323932796123, -1.6317586, 9.0258875, -3.479508, 149323928714423, 1.8035, -0.45875, 2.4425
528, 149323942796123, -1.3985306, 8.995815, -3.654545, 149323938714423, 2.10575, -0.19437501, 2.8626251
529, 149323952796123, -0.79867315, 8.875031, -4.102679, 149323948714423, 2.3930001, -0.06837501, 3.223
530, 149323962796123, -0.79867315, 8.875031, -4.102679, 149323958714423, 2.6008751, -0.023000002, 3.4826252
531, 149323972796123, -0.48750624, 8.786645, -4.3351007, 149323968714423, 2.56725, -0.051500004, 3.4682503
532, 149323982796123, 0.07762897, 8.580265, -4.7549295, 149323978714423, 2.3635, -0.21812502, 3.29675
533, 149323992796123, 0.2937748, 8.483167, -4.9178762, 149323988714423, 2.0961251, -0.50475, 3.0947502
534, 149324002796123, 0.2937748, 8.483167, -4.9178762, 149323998714423, 1.7398751, -0.92037505, 2.847625
535, 149324012796123, 0.4731833, 8.392176, -5.058036, 149324008714423, 1.391875, -1.315, 2.6298752
536, 149324022796123, 0.6434772, 8.295325, -5.197111, 149324018714423, 1.589125, -1.1493751, 2.713375
537, 149324032796123, 0.8106709, 8.185982, -5.3449283, 149324028714423, 1.6365001, -1.2083751, 2.658375
538, 149324042796123, 0.9601625, 8.067089, -5.498729, 149324038714423, 1.566125, -1.43525, 2.48125
539, 149324052796123, 1.0651352, 7.95418, -5.64202, 149324048714423, 1.396625, -1.7927501, 2.219125
540, 149324062796123, 1.1180866, 7.8443394, -5.7837925, 149324058714423, 1.396625, -1.7927501, 2.219125
541, 149324072796123, 1.155134, 7.7507753, -5.901445, 149324068714423, 1.347125, -1.80525, 2.156625
542, 149324082796123, 1.2459388, 7.630643, -6.0379467, 149324078714423, 1.347125, -1.80525, 2.156625
543, 149324092796123, 1.2459388, 7.630643, -6.0379467, 149324088714423, 1.5246251, -1.2260001, 2.4262502
544, 149324102796123, 1.5270648, 7.3761473, -6.2846293, 149324098714423, 1.5246251, -1.2260001, 2.4262502
545, 149324112796123, 1.7094805, 7.241816, -6.3929505, 149324108714423, 1.424625, -0.45937502, 2.5863752
546, 149324122796123, 1.7094805, 7.241816, -6.3929505, 149324118714423, 1.12625, -0.16287501, 2.5291252
547, 149324132796123, 1.7094805, 7.241816, -6.3929505, 149324128714423, 1.12625, -0.16287501, 2.5291252
548, 149324142796123, 2.3161273, 6.9848094, -6.4872274, 149324138714423, 0.36887503, 0.67450005, 2.420125
549, 149324152796123, 2.3161273, 6.9848094, -6.4872274, 149324148714423, -0.074625, 1.07525, 2.3477502
550, 149324162796123, 2.3161273, 6.9848094, -6.4872274, 149324158714423, -0.074625, 1.07525, 2.3477502
551, 149324172796123, 2.7546194, 6.8013396, -6.510758, 149324168714423, 0.776125, 0.089625, 2.3387501
552, 149324182796123, 3.0361795, 6.5479913, -6.6439114, 149324178714423, 1.1042501, -0.43562502, 2.25
553, 149324192796123, 3.2062874, 6.443701, -6.665923, 149324188714423, 0.71175003, 0.064500004, 2.33025
554, 149324202796123, 3.3977246, 6.371776, -6.6401916, 149324198714423, 0.20875001, 0.45825002, 2.35275
555, 149324212796123, 3.6009426, 6.335814, -6.5671196, 149324208714423, -0.38825002, 0.76575005, 2.3307502
556, 149324222796123, 3.794457, 6.3280015, -6.464844, 149324218714423, -0.93200004, 0.883875, 2.2557502
557, 149324232796123, 3.9570005, 6.338573, -6.356151, 149324228714423, -1.3025, 0.73637503, 2.1412501
558, 149324242796123, 4.090619, 6.3599954, -6.249287, 149324238714423, -1.52725, 0.38487503, 2.0010002
559, 149324252796123, 4.1952505, 6.380984, -6.1578627, 149324248714423, -1.5657501, -0.030125001, 1.8543751
560, 149324262796123, 4.279142, 6.400329, -6.079551, 149324258714423, -1.4648751, -0.29087502, 1.6883751
561, 149324272796123, 4.3337674, 6.414032, -6.026166, 149324268714423, -1.32825, -0.5165, 1.5131251
562, 149324282796123, 4.3337674, 6.414032, -6.026166, 149324278714423, -1.1693751, -0.85812503, 1.4021251
563, 149324292796123, 4.358414, 6.4199224, -6.0020776, 149324288714423, -0.99187505, -1.31025, 1.343
564, 149324302796123, 4.3492994, 6.41521, -6.0137343, 149324298714423, -0.76187503, -1.8130001, 1.3005
565, 149324312796123, 4.305742, 6.396609, -6.0646706, 149324308714423, -0.4065, -2.251625, 1.1905
566, 149324322796123, 4.2211685, 6.3572984, -6.164621, 149324318714423, 0.12437501, -2.5795002, 0.9521251
567, 149324332796123, 4.102307, 6.2949224, -6.30723, 149324328714423, 0.6715, -2.7113752, 0.7225
568, 149324342796123, 3.9672, 6.212519, -6.4731836, 149324338714423, 1.0165, -2.722125, 0.56125003
569, 149324352796123, 3.8122213, 6.117808, -6.6539564, 149324348714423, 1.072375, -2.652625, 0.44937503
570, 149324362796123, 3.6499567, 6.026476, -6.8260794, 149324358714423, 0.84462506, -2.424375, 0.42487502
571, 149324372796123, 3.5059216, 5.9599767, -6.958675, 149324368714423, 0.38012502, -2.0691252, 0.48600003
572, 149324382796123, 3.3999877, 5.930215, -7.0362105, 149324378714423, 0.38012502, -2.0691252, 0.48600003
573, 149324392796123, 3.3473153, 5.929874, -7.061725, 149324388714423, -0.128, -1.562875, 0.607625
574, 149324402796123, 3.3521826, 5.943391, -7.0480843, 149324398714423, -0.47475, -0.941375, 0.7455
575, 149324412796123, 3.416977, 5.9578996, -7.0045576, 149324408714423, -0.6315, 0.43275002, 0.995625
576, 149324422796123, 3.5566719, 5.9645033, -6.9290056, 149324418714423, -0.6315, 0.43275002, 0.995625
577, 149324432796123, 3.7416916, 5.962705, -6.8324347, 149324428714423, -0.58650005, 1.2413751, 1.080625
578, 149324442796123, 3.9445376, 5.94925, -6.72926, 149324438714423, -0.24475001, 2.505875, 0.97400004
579, 149324452796123, 3.9445376, 5.94925, -6.72926, 149324448714423, -0.24475001, 2.505875, 0.97400004
580, 149324462796123, 4.2071557, 5.9131017, -6.6008496, 149324458714423, 0.16062501, 3.004625, 0.7965
581, 149324472796123, 4.492188, 5.84744, -6.4702077, 149324468714423, 0.69875, 3.3190002, 0.5625
582, 149324482796123, 4.760727, 5.780692, -6.336806, 149324478714423, 0.26862502, 3.048875, 0.75187504
583, 149324492796123, 5.0197177, 5.717851, -6.1922746, 149324488714423, 0.53137505, 3.3785002, 0.582125
584, 149324502796123, 5.260913, 5.655258, -6.0478673, 149324498714423, 0.72150004, 3.6957502, 0.37387502
585, 149324512796123, 5.5207095, 5.590495, -5.874008, 149324508714423, 0.882125, 4.0558753, 0.10300001
586, 149324522796123, 5.7641993, 5.5376368, -5.6872525, 149324518714423, 1.020125, 4.373875, -0.19600001
587, 149324532796123, 6.028336, 5.492498, -5.452319, 149324528714423, 1.020125, 4.373875, -0.19600001
588, 149324542796123, 6.243118, 5.467479, -5.231306, 149324538714423, 1.224375, 4.578125, -0.58825004
589, 149324552796123, 6.4416857, 5.447886, -5.006139, 149324548714423, 1.477375, 4.547375, -0.9907501
590, 149324562796123, 6.6273875, 5.4224334, -4.7865825, 149324558714423, 1.145625, 4.3045, -0.37225002
591, 149324572796123, 6.8236923, 5.382689, -4.5497274, 149324568714423, 1.145625, 4.3045, -0.37225002
592, 149324582796123, 6.8236923, 5.382689, -4.5497274, 149324578714423, 1.081125, 3.8681252, -0.086125
593, 149324592796123, 7.213201, 5.318546, -3.9898627, 149324588714423, 1.118625, 4.3205004, -0.30100003
594, 149324602796123, 7.213201, 5.318546, -3.9898627, 149324598714423, 1.1255001, 4.767375, -0.34550002
595, 149324612796123, 7.4022512, 5.295852, -3.6601565, 149324608714423, 1.099125, 5.12225, -0.23187502
596, 149324622796123, 7.5940604, 5.26702, -3.2901168, 149324618714423, 1.00825, 5.4292502, -0.045375
597, 149324632796123, 7.769067, 5.2329803, -2.9144037, 149324628714423, 0.89475006, 5.6666255, 0.17975001
598, 149324642796123, 7.952102, 5.182509, -2.4782367, 149324638714423, 0.72025, 5.8631253, 0.46400002
599, 149324652796123, 8.109406, 5.12438, -2.0528896, 149324648714423, 0.469875, 6.00425, 0.70762503
600, 149324662796123, 8.262154, 5.0505958, -1.5698786, 149324658714423, 0.128875, 6.129125, 0.9455
601, 149324672796123, 8.396671, 4.963015, -1.0489832, 149324668714423, -0.27625, 6.240125, 1.161
602, 149324682796123, 8.519811, 4.8459516, -0.4072111, 149324678714423, -0.79625005, 6.27575, 1.2915001
603, 149324692796123, 8.599361, 4.7097907, 0.32409477, 149324688714423, -0.79625005, 6.27575, 1.2915001
604, 149324702796123, 8.6144905, 4.599579, 0.93297374, 149324698714423, -1.394875, 6.1666255, 1.22525
605, 149324712796123, 8.582745, 4.494885, 1.5391246, 149324708714423, -1.8936251, 6.0028753, 1.036375
606, 149324722796123, 8.499536, 4.390253, 2.1724331, 149324718714423, -2.26675, 5.7283754, 0.75875
607, 149324732796123, 8.392548, 4.30692, 2.6928635, 149324728714423, -2.317625, 5.2400002, 0.455875
608, 149324742796123, 8.27102, 4.2417536, 3.135882, 149324738714423, -2.02075, 4.68475, 0.24300002
609, 149324752796123, 8.27102, 4.2417536, 3.135882, 149324748714423, -1.4731251, 4.1011252, 0.093875006
610, 149324762796123, 8.11108, 4.1945996, 3.5849147, 149324758714423, -0.49375004, 3.3326252, -0.00625
611, 149324772796123, 7.997086, 4.1942897, 3.8328376, 149324768714423, 0.41412503, 2.7422502, -0.01675
612, 149324782796123, 7.899678, 4.229198, 3.9930868, 149324778714423, 1.31075, 2.26425, -0.005625
613, 149324792796123, 7.8168097, 4.296503, 4.0833335, 149324788714423, 2.0926251, 1.9902501, -0.005625
614, 149324802796123, 7.73143, 4.3664126, 4.170821, 149324798714423, 1.35675, 2.12325, 0.080375
615, 149324812796123, 7.648996, 4.3955235, 4.2904577, 149324808714423, 0.7005, 2.1398752, 0.30762503
616, 149324822796123, 7.5803266, 4.3795886, 4.4264946, 149324818714423, 0.16962501, 2.0700002, 0.62700003
617, 149324832796123, 7.5220428, 4.3061137, 4.5948353, 149324828714423, -0.28512502, 1.9166251, 1.0830001
618, 149324842796123, 7.491475, 4.1699224, 4.767175, 149324838714423, -0.60575, 1.697875, 1.6315001
619, 149324852796123, 7.458737, 4.0384426, 4.9289436, 149324848714423, -0.35812503, 1.8185, 1.0568751
620, 149324862796123, 7.3934774, 3.966084, 5.0835814, 149324858714423, -0.108375005, 1.886, 0.474375
621, 149324872796123, 7.2968135, 3.951513, 5.2324224, 149324868714423, 0.133, 2.064125, -0.068875
622, 149324882796123, 7.1742315, 3.9853363, 5.37438, 149324878714423, 0.35337502, 2.3156252, -0.54825
623, 149324892796123, 7.021485, 4.024523, 5.544178, 149324888714423, 0.12750001, 2.099375, -0.06825
624, 149324902796123, 6.916946, 4.0223527, 5.6755958, 149324898714423, -0.009125001, 2.08075, 0.22062501
625, 149324912796123, 6.7973094, 3.9893045, 5.841084, 149324908714423, -0.009125001, 2.08075, 0.22062501
626, 149324922796123, 6.686601, 3.9587367, 5.9878163, 149324918714423, -0.142375, 2.20575, 0.5065
627, 149324932796123, 6.577071, 3.9584575, 6.108104, 149324928714423, -0.009000001, 1.9891251, 0.23675
628, 149324942796123, 6.4599457, 4.0002484, 6.2050786, 149324938714423, 0.17212501, 1.707375, -0.096875004
629, 149324952796123, 6.3437505, 4.0942154, 6.2634244, 149324948714423, 0.42025003, 1.33875, -0.52525
630, 149324962796123, 6.2350264, 4.2222533, 6.287544, 149324958714423, 0.71675, 1.0255, -0.975875
631, 149324972796123, 6.1144285, 4.388269, 6.292287, 149324968714423, 1.012125, 0.90075004, -1.3570001
632, 149324982796123, 5.959481, 4.611049, 6.2816224, 149324978714423, 1.3260001, 0.90275, -1.7162501
633, 149324992796123, 5.959481, 4.611049, 6.2816224, 149324988714423, 1.6652501, 1.014875, -2.0596251
634, 149325002796123, 5.5855656, 5.121993, 6.229167, 149324998714423, 1.9990001, 1.233875, -2.3416252
635, 149325012796123, 5.5855656, 5.121993, 6.229167, 149325008714423, 1.7572501, 1.0735, -2.092375
636, 149325022796123, 5.4040804, 5.3502607, 6.197328, 149325018714423, 1.588, 1.0645001, -1.753375
637, 149325032796123, 5.247179, 5.5318704, 6.1726503, 149325028714423, 1.510375, 1.196375, -1.3950001
638, 149325042796123, 5.091177, 5.6946306, 6.155258, 149325038714423, 1.479125, 1.419875, -0.95762503
639, 149325052796123, 4.964379, 5.813833, 6.1473837, 149325048714423, 1.4686251, 1.6140001, -0.50437504
640, 149325062796123, 4.833892, 5.925379, 6.1449037, 149325058714423, 1.4560001, 1.7943751, 0.132375
641, 149325072796123, 4.7367935, 6.0001245, 6.147973, 149325068714423, 1.444625, 1.93175, 0.85887504
642, 149325082796123, 4.686229, 6.0327697, 6.1547623, 149325078714423, 1.41075, 1.9832501, 1.5621251
643, 149325092796123, 4.633185, 6.0675845, 6.1607146, 149325088714423, 1.39625, 1.8720001, 0.94525003
644, 149325102796123, 4.5849457, 6.1009736, 6.163815, 149325098714423, 1.3973751, 1.9570001, 1.3275001
645, 149325112796123, 4.55878, 6.1143665, 6.1699533, 149325108714423, 1.2715001, 1.8787501, 1.7172501
646, 149325122796123, 4.5656314, 6.0988345, 6.180215, 149325118714423, 1.034875, 1.6608751, 2.1025002
647, 149325132796123, 4.606492, 6.0519905, 6.195933, 149325128714423, 0.70412505, 1.3906251, 2.3976252
648, 149325142796123, 4.6858883, 5.9602246, 6.2252917, 149325138714423, 0.70412505, 1.3906251, 2.3976252
649, 149325152796123, 4.782831, 5.845114, 6.260634, 149325148714423, -0.206125, 0.629875, 2.6963751
650, 149325162796123, 4.8950276, 5.7059774, 6.3021455, 149325158714423, -0.206125, 0.629875, 2.6963751
651, 149325172796123, 4.9712925, 5.6148624, 6.324219, 149325168714423, 0.40962502, 1.0862501, 2.64625
652, 149325182796123, 5.028088, 5.5676155, 6.321057, 149325178714423, 1.0725001, 1.4008751, 2.6295002
653, 149325192796123, 5.0799236, 5.521702, 6.31991, 149325188714423, 1.6128751, 1.4587501, 2.6465
654, 149325202796123, 5.1290617, 5.4378104, 6.3528957, 149325198714423, 1.1395, 1.5185001, 2.6015
655, 149325212796123, 5.1728053, 5.322421, 6.414838, 149325208714423, 0.54425, 1.4867501, 2.543625
656, 149325222796123, 5.211651, 5.2079926, 6.477028, 149325218714423, -0.079625, 1.3881251, 2.487375
657, 149325232796123, 5.240204, 5.14016, 6.508092, 149325228714423, 0.58012503, 1.4887501, 2.506875
658, 149325242796123, 5.26268, 5.1161337, 6.508898, 149325238714423, 1.2177501, 1.5312501, 2.449875
659, 149325252796123, 5.2795453, 5.148655, 6.4694324, 149325248714423, 1.8706251, 1.5031251, 2.2857502
660, 149325262796123, 5.289063, 5.23019, 6.3958955, 149325258714423, 2.5356252, 1.3802501, 1.978
661, 149325272796123, 5.292969, 5.3755274, 6.2709265, 149325268714423, 3.09275, 1.204125, 1.6173751
662, 149325282796123, 5.292969, 5.3755274, 6.2709265, 149325278714423, 3.6160002, 0.98550004, 1.1267501
663, 149325292796123, 5.2814364, 5.7883186, 5.902344, 149325288714423, 3.9593751, 0.71525, 0.65562505
664, 149325302796123, 5.2821803, 6.0298553, 5.6547313, 149325298714423, 4.155125, 0.27100003, 0.20912501
665, 149325312796123, 5.2953563, 6.292969, 5.3473153, 149325308714423, 4.199625, -0.27575, -0.155125
666, 149325322796123, 5.3144846, 6.5496655, 5.0093937, 149325318714423, 4.1105003, -0.93262506, -0.50837505
667, 149325332796123, 5.3144846, 6.5496655, 5.0093937, 149325328714423, 3.984625, -1.4262501, -0.86587507
668, 149325342796123, 5.318298, 6.8154454, 4.636967, 149325338714423, 3.8827503, -1.6222501, -1.264875
669, 149325352796123, 5.289497, 7.0846977, 4.2502174, 149325348714423, 3.7403753, -1.7405001, -1.6007501
670, 149325362796123, 5.244234, 7.3124385, 3.9066842, 149325358714423, 3.5456252, -1.9362501, -1.7682501
671, 149325372796123, 5.183625, 7.5461006, 3.5245228, 149325368714423, 3.288, -2.24425, -1.8415
672, 149325382796123, 5.1272635, 7.7355227, 3.1795018, 149325378714423, 3.0473752, -2.595, -1.8302501
673, 149325392796123, 5.0649495, 7.930401, 2.7733138, 149325388714423, 2.7942502, -3.0490003, -1.76075
674, 149325402796123, 5.0050535, 8.104942, 2.3442461, 149325398714423, 2.5908751, -3.5321252, -1.6575
675, 149325412796123, 4.9541483, 8.239708, 1.9493119, 149325408714423, 2.4557502, -3.9661252, -1.5455
676, 149325422796123, 4.8961744, 8.366382, 1.5058595, 149325418714423, 2.36675, -4.255875, -1.4628751
677, 149325432796123, 4.824994, 8.472812, 1.0804812, 149325428714423, 2.34225, -4.235875, -1.4736251
678, 149325442796123, 4.728888, 8.571398, 0.63640875, 149325438714423, 2.3215, -4.2395, -1.43525
679, 149325452796123, 4.626519, 8.646795, 0.25359625, 149325448714423, 2.2743752, -4.024125, -1.4345001
680, 149325462796123, 4.5045886, 8.713573, -0.13671876, 149325458714423, 2.2913752, -4.1782503, -1.4030001
681, 149325472796123, 4.353888, 8.772849, -0.56296504, 149325468714423, 2.2913752, -4.1782503, -1.4030001
682, 149325482796123, 4.220238, 8.809927, -0.90029764, 149325478714423, 2.21825, -4.01625, -1.3395001
683, 149325492796123, 4.091425, 8.832311, -1.219184, 149325488714423, 2.0687501, -3.6928751, -1.1862501
684, 149325502796123, 3.9888086, 8.834202, -1.5108508, 149325498714423, 1.8183751, -3.2487502, -0.850875
685, 149325512796123, 3.946863, 8.811664, -1.7357702, 149325508714423, 1.468, -2.6750002, -0.321
686, 149325522796123, 3.9772449, 8.766152, -1.8900051, 149325518714423, 1.0656251, -2.0373752, 0.34050003
687, 149325532796123, 4.0814424, 8.694941, -1.9939858, 149325528714423, 0.66450006, -1.5025, 1.02975
688, 149325542796123, 4.0814424, 8.694941, -1.9939858, 149325538714423, 0.28325, -1.1855, 1.7261251
689, 149325552796123, 4.4421506, 8.495102, -2.0824964, 149325548714423, -0.060125005, -1.0742501, 2.3912501
690, 149325562796123, 4.4421506, 8.495102, -2.0824964, 149325558714423, -0.311125, -1.02225, 2.7325
691, 149325572796123, 4.664342, 8.371807, -2.0958273, 149325568714423, -0.42275003, -0.98187506, 2.7545002
692, 149325582796123, 4.8511906, 8.261626, -2.108941, 149325578714423, -0.346125, -1.014125, 2.60925
693, 149325592796123, 5.032645, 8.143757, -2.1419272, 149325588714423, -0.10937501, -1.115375, 2.3047502
694, 149325602796123, 5.1901665, 8.027096, -2.2054813, 149325598714423, 0.03925, -1.1780001, 1.9341251
695, 149325612796123, 5.3480597, 7.9018793, -2.279204, 149325608714423, 0.112500004, -1.097875, 2.2585
696, 149325622796123, 5.497489, 7.778336, -2.3475633, 149325618714423, -0.024, -1.1013751, 2.0317502
697, 149325632796123, 5.624194, 7.6726193, -2.3949034, 149325628714423, -0.176125, -0.86187506, 1.916375
698, 149325642796123, 5.7499385, 7.573196, -2.4126675, 149325638714423, -0.33925003, -0.438125, 1.881625
699, 149325652796123, 5.902716, 7.463883, -2.3842077, 149325648714423, -0.58487505, 0.15587501, 1.8771251
700, 149325662796123, 6.0583463, 7.365173, -2.2993243, 149325658714423, -0.90375006, 0.74437505, 1.8752501
701, 149325672796123, 6.382813, 7.183811, -1.9719744, 149325668714423, -1.11475, 1.2393751, 1.8270001
702, 149325682796123, 6.382813, 7.183811, -1.9719744, 149325678714423, -1.1308751, 1.7812501, 1.6558751
703, 149325692796123, 6.5271583, 7.105562, -1.7729416, 149325688714423, -0.95825005, 2.1855001, 1.432625
704, 149325702796123, 6.6674113, 7.0286155, -1.5428759, 149325698714423, -0.5995, 2.577625, 1.1240001
705, 149325712796123, 6.77505, 6.9700212, -1.3243428, 149325708714423, -0.205125, 2.8470001, 0.70187503
706, 149325722796123, 6.847037, 6.9396086, -1.093595, 149325718714423, -0.205125, 2.8470001, 0.70187503
707, 149325732796123, 6.8595304, 6.9528155, -0.9171938, 149325728714423, 0.42400002, 3.077125, -0.56937504
708, 149325742796123, 6.819972, 7.012091, -0.7446057, 149325738714423, 0.738125, 3.0100002, -1.255375
709, 149325752796123, 6.7299423, 7.1114216, -0.60943705, 149325748714423, 0.738125, 3.0100002, -1.255375
710, 149325762796123, 6.59313, 7.246342, -0.5070995, 149325758714423, 1.082, 2.90175, -1.85475
711, 149325772796123, 6.365297, 7.4526296, -0.42134798, 149325768714423, 1.409625, 2.8695002, -2.394375
712, 149325782796123, 6.365297, 7.4526296, -0.42134798, 149325778714423, 1.7908751, 2.92775, -2.9888752
713, 149325792796123, 6.365297, 7.4526296, -0.42134798, 149325788714423, 1.7908751, 2.92775, -2.9888752
714, 149325802796123, 5.589193, 8.053386, -0.37422496, 149325798714423, 1.7908751, 2.92775, -2.9888752
715, 149325812796123, 5.589193, 8.053386, -0.37422496, 149325808714423, 2.2940001, 2.962125, -3.6146252
716, 149325822796123, 5.589193, 8.053386, -0.37422496, 149325818714423, 2.2940001, 2.962125, -3.6146252
717, 149325832796123, 4.7364836, 8.575614, -0.5104167, 149325828714423, 2.0140002, 2.306375, -3.4720001
718, 149325842796123, 4.401848, 8.747458, -0.58460444, 149325838714423, 1.7661251, 1.8066251, -3.53975
719, 149325852796123, 4.401848, 8.747458, -0.58460444, 149325848714423, 1.4112501, 1.352625, -3.6388752
720, 149325862796123, 4.401848, 8.747458, -0.58460444, 149325858714423, 1.4112501, 1.352625, -3.6388752
721, 149325872796123, 3.7248886, 9.050968, -0.66421753, 149325868714423, 0.48112503, 1.1272501, -3.7860003
722, 149325882796123, 3.3668156, 9.191686, -0.6429502, 149325878714423, -0.041375004, 1.112375, -3.8792503
723, 149325892796123, 3.3668156, 9.191686, -0.6429502, 149325888714423, -0.041375004, 1.112375, -3.8792503
724, 149325902796123, 2.5562997, 9.458582, -0.48642117, 149325898714423, -0.041375004, 1.112375, -3.8792503
725, 149325912796123, 2.167008, 9.559493, -0.3950273, 149325908714423, -0.96025, 0.194625, -4.29425
726, 149325922796123, 2.167008, 9.559493, -0.3950273, 149325918714423, -0.96025, 0.194625, -4.29425
727, 149325932796123, 2.167008, 9.559493, -0.3950273, 149325928714423, -0.96025, 0.194625, -4.29425
728, 149325942796123, 0.74947304, 9.780848, -0.09818329, 149325938714423, -0.95425004, -0.88875, -4.695875
729, 149325952796123, 0.74947304, 9.780848, -0.09818329, 149325948714423, -0.95425004, -0.88875, -4.695875
730, 149325962796123, 0.74947304, 9.780848, -0.09818329, 149325958714423, -0.95425004, -0.88875, -4.695875
731, 149325972796123, -0.5995784, 9.790148, 0.171844, 149325968714423, -0.95425004, -0.88875, -4.695875
732, 149325982796123, -0.5995784, 9.790148, 0.171844, 149325978714423, -0.62750006, -0.059750002, -3.4596252
733, 149325992796123, -0.5995784, 9.790148, 0.171844, 149325988714423, -0.62750006, -0.059750002, -3.4596252
734, 149326002796123, -1.5856895, 9.674945, 0.34275797, 149325998714423, -0.62750006, -0.059750002, -3.4596252
735, 149326012796123, -1.8677456, 9.621715, 0.41303945, 149326008714423, -0.68075, -0.102625005, -3.0672503
736, 149326022796123, -1.8677456, 9.621715, 0.41303945, 149326018714423, -0.71400005, -0.031875003, -2.64925
737, 149326032796123, -1.8677456, 9.621715, 0.41303945, 149326028714423, -0.71400005, -0.031875003, -2.64925
738, 149326042796123, -2.2904267, 9.522756, 0.5542535, 149326038714423, -0.701375, 0.294625, -1.368625
739, 149326052796123, -2.406963, 9.489956, 0.61898565, 149326048714423, -0.664125, 0.46337503, -0.765375
740, 149326062796123, -2.406963, 9.489956, 0.61898565, 149326058714423, -0.664125, 0.46337503, -0.765375
741, 149326072796123, -2.5200584, 9.454304, 0.70836437, 149326068714423, -0.53875005, 0.66325, -0.461625
742, 149326082796123, -2.5635543, 9.439795, 0.74482274, 149326078714423, -0.53987503, 0.62350005, -0.321375
743, 149326092796123, -2.5635543, 9.439795, 0.74482274, 149326088714423, -0.53987503, 0.62350005, -0.321375
744, 149326102796123, -2.5708396, 9.4347105, 0.78298616, 149326098714423, -0.53987503, 0.62350005, -0.321375
745, 149326112796123, -2.5022323, 9.455389, 0.7554564, 149326108714423, -0.09200001, 0.7095, 0.45062503
746, 149326122796123, -2.5022323, 9.455389, 0.7554564, 149326118714423, 0.216, 0.71312505, 0.98975
747, 149326132796123, -2.5022323, 9.455389, 0.7554564, 149326128714423, 0.216, 0.71312505, 0.98975
748, 149326142796123, -1.9747955, 9.595456, 0.51305187, 149326138714423, 0.795, 0.60887504, 2.032
749, 149326152796123, -1.9747955, 9.595456, 0.51305187, 149326148714423, 1.08175, 0.47237504, 2.6445
750, 149326162796123, -1.9747955, 9.595456, 0.51305187, 149326158714423, 1.08175, 0.47237504, 2.6445
751, 149326172796123, -0.9917535, 9.759301, 0.093532994, 149326168714423, 1.5195, 0.18162501, 3.64
752, 149326182796123, -0.9917535, 9.759301, 0.093532994, 149326178714423, 1.6176251, 0.14775, 3.9452503
753, 149326192796123, -0.9917535, 9.759301, 0.093532994, 149326188714423, 1.6176251, 0.14775, 3.9452503
754, 149326202796123, 0.32676092, 9.800255, -0.29073662, 149326198714423, 1.6176251, 0.14775, 3.9452503
755, 149326212796123, 0.32676092, 9.800255, -0.29073662, 149326208714423, 0.607375, 0.295625, 4.51825
756, 149326222796123, 0.77089536, 9.77443, -0.3201265, 149326218714423, 0.027, 0.43087503, 4.4021254
757, 149326232796123, 0.77089536, 9.77443, -0.3201265, 149326228714423, 0.027, 0.43087503, 4.4021254
758, 149326242796123, 1.6531188, 9.6664505, -0.25086808, 149326238714423, -0.0465, 0.45575002, 4.376375
759, 149326252796123, 2.1134055, 9.576265, -0.25390625, 149326248714423, 0.240875, 0.42275003, 4.4063754
760, 149326262796123, 2.1134055, 9.576265, -0.25390625, 149326258714423, 0.240875, 0.42275003, 4.4063754
761, 149326272796123, 3.010913, 9.3329, -0.26013768, 149326268714423, 0.240875, 0.42275003, 4.4063754
762, 149326282796123, 3.4073353, 9.195499, -0.26311386, 149326278714423, -0.11462501, -0.44000003, 3.9235003
763, 149326292796123, 3.4073353, 9.195499, -0.26311386, 149326288714423, -0.11462501, -0.44000003, 3.9235003
764, 149326302796123, 4.046782, 8.932385, -0.26937625, 149326298714423, -0.11462501, -0.44000003, 3.9235003
765, 149326312796123, 4.046782, 8.932385, -0.26937625, 149326308714423, -0.44275, -0.919125, 2.3017502
766, 149326322796123, 4.046782, 8.932385, -0.26937625, 149326318714423, -0.44275, -0.919125, 2.3017502
767, 149326332796123, 4.3137403, 8.806455, -0.2716394, 149326328714423, -0.44275, -0.919125, 2.3017502
768, 149326342796123, 4.8929815, 8.495102, -0.35810393, 149326338714423, -0.35662502, -1.4206251, 1.9610001
769, 149326352796123, 4.8929815, 8.495102, -0.35810393, 149326348714423, -0.307875, -1.9036251, 1.3873751
